osmid,y,x,street_count,highway,ref,geometry
1548087237,41.1675089,-8.5744976,3,,,POINT (-8.5744976 41.1675089)
1548087266,41.1675638,-8.5713066,3,,,POINT (-8.5713066 41.1675638)
1548087300,41.1675864,-8.5713241,3,,,POINT (-8.5713241 41.1675864)
1548087385,41.1677141,-8.5742039,3,,,POINT (-8.5742039 41.1677141)
1548087451,41.1677283,-8.5708977,3,,,POINT (-8.5708977 41.1677283)
1548087468,41.1677526,-8.5726708,3,,,POINT (-8.5726708 41.1677526)
1548087470,41.1677544,-8.5709122,3,,,POINT (-8.5709122 41.1677544)
1548087590,41.1677963,-8.5782518,3,,,POINT (-8.5782518 41.1677963)
1548087603,41.1677781,-8.5719569,3,,,POINT (-8.5719569 41.1677781)
1548087760,41.1678713,-8.5714723,3,,,POINT (-8.5714723 41.1678713)
1548087774,41.1678249,-8.5797279,3,,,POINT (-8.5797279 41.1678249)
1548087804,41.1679362,-8.5744641,3,,,POINT (-8.5744641 41.1679362)
1548087818,41.1679931,-8.5720177,3,,,POINT (-8.5720177 41.1679931)
1548087823,41.1680897,-8.5723106,4,,,POINT (-8.5723106 41.1680897)
1548087902,41.168137,-8.5797804,4,,,POINT (-8.5797804 41.168137)
1548088242,41.1682169,-8.5715311,3,,,POINT (-8.5715311 41.1682169)
1548088424,41.1682819,-8.5725124,3,,,POINT (-8.5725124 41.1682819)
1548088434,41.168291,-8.5721082,3,,,POINT (-8.5721082 41.168291)
1548088446,41.1682931,-8.5719973,3,,,POINT (-8.5719973 41.1682931)
1548088451,41.1682886,-8.5784846,3,,,POINT (-8.5784846 41.1682886)
1548088459,41.1682985,-8.5715299,3,,,POINT (-8.5715299 41.1682985)
1548088677,41.1684374,-8.5790041,3,,,POINT (-8.5790041 41.1684374)
1548088810,41.1686723,-8.5736678,3,,,POINT (-8.5736678 41.1686723)
1548165654,41.1432109,-8.609133,3,,,POINT (-8.609133 41.1432109)
1548165659,41.1428425,-8.6093482,3,,,POINT (-8.6093482 41.1428425)
1548165901,41.1427989,-8.6004758,3,,,POINT (-8.6004758 41.1427989)
1548165946,41.1417012,-8.5962549,3,,,POINT (-8.5962549 41.1417012)
1548515355,41.1674587,-8.596628,3,,,POINT (-8.596628 41.1674587)
1548540063,41.1665164,-8.6033884,3,,,POINT (-8.6033884 41.1665164)
1548554599,41.1759212,-8.6059768,3,,,POINT (-8.6059768 41.1759212)
1548554601,41.1761033,-8.6072412,1,,,POINT (-8.6072412 41.1761033)
1554874570,41.1441765,-8.6074436,3,traffic_signals,,POINT (-8.6074436 41.1441765)
1554886175,41.1471843,-8.6178874,3,,,POINT (-8.6178874 41.1471843)
1556432407,41.1472707,-8.5875243,3,,,POINT (-8.5875243 41.1472707)
1561603365,41.171814,-8.6339857,3,,,POINT (-8.6339857 41.171814)
1561603368,41.1723127,-8.6356055,3,,,POINT (-8.6356055 41.1723127)
1561603369,41.1724107,-8.6349333,1,,,POINT (-8.6349333 41.1724107)
1561603371,41.1727211,-8.6334024,3,,,POINT (-8.6334024 41.1727211)
1561603375,41.1731014,-8.6347446,1,,,POINT (-8.6347446 41.1731014)
1561603386,41.1732899,-8.6380807,4,crossing,,POINT (-8.6380807 41.1732899)
1561603407,41.1735276,-8.6367283,4,,,POINT (-8.6367283 41.1735276)
1561603412,41.17359,-8.6367626,4,,,POINT (-8.6367626 41.17359)
1561603415,41.1736672,-8.6360112,3,,,POINT (-8.6360112 41.1736672)
1561603427,41.1736904,-8.6338963,3,,,POINT (-8.6338963 41.1736904)
1561603431,41.173715,-8.6361626,3,,,POINT (-8.6361626 41.173715)
1561603467,41.1743356,-8.634074,3,,,POINT (-8.634074 41.1743356)
1561603470,41.1744108,-8.63413,3,,,POINT (-8.63413 41.1744108)
1561603529,41.1754608,-8.6332423,3,,,POINT (-8.6332423 41.1754608)
1561603539,41.1755664,-8.6348428,4,,,POINT (-8.6348428 41.1755664)
1561603545,41.1756143,-8.6305834,3,,,POINT (-8.6305834 41.1756143)
1561603553,41.1756397,-8.6332854,3,,,POINT (-8.6332854 41.1756397)
1561603567,41.1758151,-8.6278228,3,,,POINT (-8.6278228 41.1758151)
1561603602,41.1766821,-8.6312265,3,,,POINT (-8.6312265 41.1766821)
1561603605,41.1767317,-8.6308375,3,,,POINT (-8.6308375 41.1767317)
1561603610,41.1768481,-8.630974,3,,,POINT (-8.630974 41.1768481)
1561603613,41.1768119,-8.6283799,3,,,POINT (-8.6283799 41.1768119)
1561603618,41.1769151,-8.6315715,3,,,POINT (-8.6315715 41.1769151)
1561603670,41.1772899,-8.6317863,3,,,POINT (-8.6317863 41.1772899)
1561603680,41.1773944,-8.634788,3,,,POINT (-8.634788 41.1773944)
1561603683,41.1772863,-8.6337362,3,,,POINT (-8.6337362 41.1772863)
1561603728,41.1775545,-8.6317272,3,,,POINT (-8.6317272 41.1775545)
1561603729,41.1776299,-8.6297533,3,,,POINT (-8.6297533 41.1776299)
1561603759,41.1780565,-8.6316205,3,,,POINT (-8.6316205 41.1780565)
1561603783,41.1781932,-8.6336465,4,,,POINT (-8.6336465 41.1781932)
1561603786,41.1782877,-8.6346218,4,,,POINT (-8.6346218 41.1782877)
1561603840,41.1789118,-8.6369361,1,,,POINT (-8.6369361 41.1789118)
1561603865,41.1789108,-8.6375149,3,,,POINT (-8.6375149 41.1789108)
1561603871,41.1789697,-8.6327301,3,,,POINT (-8.6327301 41.1789697)
1561603879,41.1789797,-8.6339738,3,,,POINT (-8.6339738 41.1789797)
1561603884,41.1790528,-8.6344907,3,,,POINT (-8.6344907 41.1790528)
1561603893,41.1794998,-8.6342621,3,,,POINT (-8.6342621 41.1794998)
1561603896,41.1795296,-8.6378158,1,,,POINT (-8.6378158 41.1795296)
1561603920,41.1796014,-8.6372135,3,,,POINT (-8.6372135 41.1796014)
1561603923,41.1796066,-8.6383249,1,,,POINT (-8.6383249 41.1796066)
1561603929,41.1796247,-8.6335873,3,,,POINT (-8.6335873 41.1796247)
1561603932,41.1797209,-8.6377326,4,,,POINT (-8.6377326 41.1797209)
1561603935,41.1798501,-8.6382172,3,,,POINT (-8.6382172 41.1798501)
1561603937,41.1799409,-8.6418842,1,,,POINT (-8.6418842 41.1799409)
1561603939,41.1801617,-8.6344844,3,,,POINT (-8.6344844 41.1801617)
1561603940,41.1800504,-8.6370169,3,,,POINT (-8.6370169 41.1800504)
1561603948,41.180154,-8.6369755,3,,,POINT (-8.6369755 41.180154)
1561603951,41.1801806,-8.6375287,3,,,POINT (-8.6375287 41.1801806)
1561603953,41.1802238,-8.6376983,3,,,POINT (-8.6376983 41.1802238)
1561603954,41.1803094,-8.638004,3,,,POINT (-8.638004 41.1803094)
1561603956,41.1804118,-8.6374451,3,,,POINT (-8.6374451 41.1804118)
1561603960,41.180483,-8.6375749,3,,,POINT (-8.6375749 41.180483)
1561603962,41.180631,-8.6378539,3,,,POINT (-8.6378539 41.180631)
1561603978,41.18071,-8.636486,3,,,POINT (-8.636486 41.18071)
1561603983,41.1809542,-8.636922,3,,,POINT (-8.636922 41.1809542)
1561604028,41.1811906,-8.6373346,3,,,POINT (-8.6373346 41.1811906)
1561604030,41.1810779,-8.636149,5,,,POINT (-8.636149 41.1810779)
1561604034,41.1813491,-8.6376134,1,,,POINT (-8.6376134 41.1813491)
1561604066,41.1820441,-8.6385355,3,,,POINT (-8.6385355 41.1820441)
1561604072,41.1821068,-8.638377,3,,,POINT (-8.638377 41.1821068)
1561604074,41.1821537,-8.6385046,3,,,POINT (-8.6385046 41.1821537)
1561604076,41.1821157,-8.6380308,3,,,POINT (-8.6380308 41.1821157)
1561604109,41.1823914,-8.6385314,3,,,POINT (-8.6385314 41.1823914)
1561621045,41.1794694,-8.6289487,3,,,POINT (-8.6289487 41.1794694)
1593416824,41.1442428,-8.588495,1,,,POINT (-8.588495 41.1442428)
1594598177,41.1431219,-8.5866474,3,,,POINT (-8.5866474 41.1431219)
1594649021,41.1484698,-8.6340083,3,,,POINT (-8.6340083 41.1484698)
1594649028,41.148576,-8.6340126,1,,,POINT (-8.6340126 41.148576)
1594649037,41.1493713,-8.6340611,3,,,POINT (-8.6340611 41.1493713)
1594780050,41.1468462,-8.5838767,3,,,POINT (-8.5838767 41.1468462)
1594780091,41.1509477,-8.5805885,3,,,POINT (-8.5805885 41.1509477)
1594780107,41.1509203,-8.5802371,1,,,POINT (-8.5802371 41.1509203)
1594780111,41.1630499,-8.5889957,3,,,POINT (-8.5889957 41.1630499)
1594780178,41.1622884,-8.5867441,3,,,POINT (-8.5867441 41.1622884)
1594780190,41.1629017,-8.5886124,3,,,POINT (-8.5886124 41.1629017)
1594780218,41.1624954,-8.5894096,1,,,POINT (-8.5894096 41.1624954)
1594780238,41.1624128,-8.5903548,3,,,POINT (-8.5903548 41.1624128)
1594780246,41.1506655,-8.5812933,3,,,POINT (-8.5812933 41.1506655)
1594780250,41.1500919,-8.5800911,1,,,POINT (-8.5800911 41.1500919)
1594780253,41.1506657,-8.5813746,3,,,POINT (-8.5813746 41.1506657)
1594804691,41.1432179,-8.6024973,3,,,POINT (-8.6024973 41.1432179)
1594804752,41.1443496,-8.599967,3,,,POINT (-8.599967 41.1443496)
1628753272,41.1770726,-8.6267311,3,,,POINT (-8.6267311 41.1770726)
1628753284,41.1788258,-8.626693,3,,,POINT (-8.626693 41.1788258)
1628753285,41.1777632,-8.6245669,3,,,POINT (-8.6245669 41.1777632)
1628753289,41.1780834,-8.6289971,4,,,POINT (-8.6289971 41.1780834)
1628753296,41.1785966,-8.6274457,3,,,POINT (-8.6274457 41.1785966)
1628753298,41.1774422,-8.6268915,3,,,POINT (-8.6268915 41.1774422)
1628786726,41.1775221,-8.6193726,3,,,POINT (-8.6193726 41.1775221)
1628786734,41.1767101,-8.6206428,3,,,POINT (-8.6206428 41.1767101)
1628786750,41.176948,-8.621526,3,,,POINT (-8.621526 41.176948)
1628786770,41.1777353,-8.6198506,3,,,POINT (-8.6198506 41.1777353)
1646061434,41.1696048,-8.6676481,3,,,POINT (-8.6676481 41.1696048)
1646061439,41.1694319,-8.6674488,4,,,POINT (-8.6674488 41.1694319)
1646061445,41.1710307,-8.6700957,3,,,POINT (-8.6700957 41.1710307)
1646061455,41.1704315,-8.6698112,3,,,POINT (-8.6698112 41.1704315)
1646061463,41.1703075,-8.6696215,3,,,POINT (-8.6696215 41.1703075)
1646061466,41.169751,-8.6676391,3,,,POINT (-8.6676391 41.169751)
1646061468,41.1693127,-8.6676252,4,,,POINT (-8.6676252 41.1693127)
1646061470,41.1705231,-8.6695402,3,,,POINT (-8.6695402 41.1705231)
1646215033,41.171441,-8.6661016,3,,,POINT (-8.6661016 41.171441)
1646215043,41.1741192,-8.6650939,3,,,POINT (-8.6650939 41.1741192)
1646215055,41.1720024,-8.6663926,3,,,POINT (-8.6663926 41.1720024)
1646215066,41.1735127,-8.6648469,3,,,POINT (-8.6648469 41.1735127)
1646225363,41.1724614,-8.6661752,3,,,POINT (-8.6661752 41.1724614)
1646225381,41.1754234,-8.6668871,3,,,POINT (-8.6668871 41.1754234)
1646225419,41.1755979,-8.6670606,3,,,POINT (-8.6670606 41.1755979)
1646250352,41.1756162,-8.6675414,3,crossing,,POINT (-8.6675414 41.1756162)
1646250354,41.1752591,-8.6696682,1,,,POINT (-8.6696682 41.1752591)
1646250359,41.1751983,-8.6638906,3,,,POINT (-8.6638906 41.1751983)
1646250360,41.1762646,-8.6657642,3,,,POINT (-8.6657642 41.1762646)
1646250364,41.174415,-8.6645741,3,,,POINT (-8.6645741 41.174415)
1652929043,41.1716259,-8.6357761,3,,,POINT (-8.6357761 41.1716259)
1652929049,41.1721842,-8.6354311,3,,,POINT (-8.6354311 41.1721842)
1652929051,41.1732005,-8.6372953,3,,,POINT (-8.6372953 41.1732005)
1652929054,41.1725935,-8.6374631,3,,,POINT (-8.6374631 41.1725935)
1664450325,41.1578992,-8.6459889,3,,,POINT (-8.6459889 41.1578992)
1664450349,41.1579684,-8.6458876,3,,,POINT (-8.6458876 41.1579684)
1664450373,41.1578897,-8.6455744,3,,,POINT (-8.6455744 41.1578897)
1664450380,41.1574815,-8.6456637,1,turning_circle,,POINT (-8.6456637 41.1574815)
1664454451,41.1574095,-8.6480467,3,,,POINT (-8.6480467 41.1574095)
1664454455,41.1577765,-8.6473024,1,,,POINT (-8.6473024 41.1577765)
1664454460,41.1577395,-8.6483357,1,,,POINT (-8.6483357 41.1577395)
1668787468,41.1740264,-8.6625297,3,,,POINT (-8.6625297 41.1740264)
1670512103,41.1433637,-8.6078073,3,,,POINT (-8.6078073 41.1433637)
1676280555,41.1494158,-8.6112234,3,,,POINT (-8.6112234 41.1494158)
1684844050,41.1459444,-8.6136273,3,,,POINT (-8.6136273 41.1459444)
1684844412,41.1471966,-8.6151485,3,,,POINT (-8.6151485 41.1471966)
1684844430,41.1472254,-8.6153354,3,,,POINT (-8.6153354 41.1472254)
1684844453,41.1478651,-8.6145055,4,,,POINT (-8.6145055 41.1478651)
1684844512,41.1482473,-8.6160034,3,,,POINT (-8.6160034 41.1482473)
1684865542,41.1473629,-8.6206422,3,,,POINT (-8.6206422 41.1473629)
1710314923,41.1725924,-8.6664897,3,,,POINT (-8.6664897 41.1725924)
1710315212,41.1755775,-8.6667911,3,crossing,,POINT (-8.6667911 41.1755775)
1718570832,41.1558137,-8.6680784,3,,,POINT (-8.6680784 41.1558137)
1718570841,41.1562522,-8.6675164,3,,,POINT (-8.6675164 41.1562522)
1722628459,41.1776541,-8.6307884,1,,,POINT (-8.6307884 41.1776541)
1725588010,41.1608857,-8.6473024,3,,,POINT (-8.6473024 41.1608857)
1725588066,41.1616147,-8.6512529,3,,,POINT (-8.6512529 41.1616147)
1725588110,41.1621865,-8.6546151,1,,,POINT (-8.6546151 41.1621865)
1725588115,41.1623133,-8.6553777,4,,,POINT (-8.6553777 41.1623133)
1725588141,41.162633,-8.656952,4,,,POINT (-8.656952 41.162633)
1725588163,41.1633709,-8.6631496,4,,,POINT (-8.6631496 41.1633709)
1725588199,41.1636013,-8.6627165,3,,,POINT (-8.6627165 41.1636013)
1725588226,41.1666697,-8.6389185,4,,,POINT (-8.6389185 41.1666697)
1725588292,41.1676681,-8.6398509,3,,,POINT (-8.6398509 41.1676681)
1725588343,41.1678924,-8.639064,3,,,POINT (-8.639064 41.1678924)
1725589005,41.1701649,-8.662437,3,,,POINT (-8.662437 41.1701649)
1725589006,41.1701802,-8.6626456,3,,,POINT (-8.6626456 41.1701802)
1725589010,41.1703587,-8.6625727,3,,,POINT (-8.6625727 41.1703587)
1725589743,41.1779349,-8.6630656,4,,,POINT (-8.6630656 41.1779349)
1731168293,41.1626355,-8.5702636,3,,,POINT (-8.5702636 41.1626355)
1731168389,41.1632002,-8.5816011,3,,,POINT (-8.5816011 41.1632002)
1731168589,41.1637053,-8.5824679,3,,,POINT (-8.5824679 41.1637053)
1731168876,41.1648344,-8.5818915,3,,,POINT (-8.5818915 41.1648344)
1731168913,41.1652851,-8.5774706,3,,,POINT (-8.5774706 41.1652851)
1731168919,41.1653177,-8.5773068,3,,,POINT (-8.5773068 41.1653177)
1731168926,41.1653233,-8.582343,3,,,POINT (-8.582343 41.1653233)
1731168947,41.1655478,-8.5778092,3,,,POINT (-8.5778092 41.1655478)
1731168950,41.1655883,-8.577803,3,,,POINT (-8.577803 41.1655883)
1731169029,41.1676465,-8.5821861,3,,,POINT (-8.5821861 41.1676465)
1731169045,41.1681527,-8.5762093,1,,,POINT (-8.5762093 41.1681527)
1731169056,41.1684067,-8.5818994,3,,,POINT (-8.5818994 41.1684067)
1731169273,41.1692715,-8.5776622,3,,,POINT (-8.5776622 41.1692715)
1731169296,41.1693231,-8.5780886,3,,,POINT (-8.5780886 41.1693231)
1731169337,41.1694737,-8.5793386,3,,,POINT (-8.5793386 41.1694737)
1731169338,41.1694738,-8.5773202,3,,,POINT (-8.5773202 41.1694738)
1731169353,41.1695314,-8.5777453,3,,,POINT (-8.5777453 41.1695314)
1731169356,41.1695569,-8.5768961,3,,,POINT (-8.5768961 41.1695569)
1731169370,41.1696065,-8.5777254,3,,,POINT (-8.5777254 41.1696065)
1731169375,41.1696485,-8.5774023,3,,,POINT (-8.5774023 41.1696485)
1731169402,41.1698687,-8.5813429,3,,,POINT (-8.5813429 41.1698687)
1731169446,41.1704903,-8.5769035,1,,,POINT (-8.5769035 41.1704903)
1731169678,41.1723752,-8.5678496,3,,,POINT (-8.5678496 41.1723752)
1731169781,41.173298,-8.568082,3,,,POINT (-8.568082 41.173298)
1731169790,41.1733413,-8.5678594,3,,,POINT (-8.5678594 41.1733413)
1731169795,41.1733562,-8.5679489,3,,,POINT (-8.5679489 41.1733562)
1731169833,41.1737769,-8.5735576,3,,,POINT (-8.5735576 41.1737769)
1731169844,41.1738702,-8.5695999,3,,,POINT (-8.5695999 41.1738702)
1731169850,41.1739543,-8.5832348,3,,,POINT (-8.5832348 41.1739543)
1731169855,41.1738699,-8.5710218,3,,,POINT (-8.5710218 41.1738699)
1731170007,41.1739601,-8.5705693,1,,,POINT (-8.5705693 41.1739601)
1731170017,41.1740443,-8.5739012,3,,,POINT (-8.5739012 41.1740443)
1731170026,41.1741575,-8.5730535,3,,,POINT (-8.5730535 41.1741575)
1731170029,41.1741739,-8.5745406,3,,,POINT (-8.5745406 41.1741739)
1731170030,41.1741818,-8.5747881,3,,,POINT (-8.5747881 41.1741818)
1731170032,41.1741842,-8.5741606,3,,,POINT (-8.5741606 41.1741842)
1731170040,41.1742501,-8.5737414,3,,,POINT (-8.5737414 41.1742501)
1731170053,41.1743251,-8.5730946,3,,,POINT (-8.5730946 41.1743251)
1731170056,41.1743528,-8.5728642,3,,,POINT (-8.5728642 41.1743528)
1731170059,41.1743873,-8.5731746,3,,,POINT (-8.5731746 41.1743873)
1731170064,41.1744116,-8.5733914,3,,,POINT (-8.5733914 41.1744116)
1731170066,41.174452,-8.5721684,3,,,POINT (-8.5721684 41.174452)
1731170076,41.1745585,-8.573112,3,,,POINT (-8.573112 41.1745585)
1731170096,41.174671,-8.5672729,3,,,POINT (-8.5672729 41.174671)
1731170139,41.174913,-8.5679643,1,,,POINT (-8.5679643 41.174913)
1731170240,41.1754615,-8.5847188,3,,,POINT (-8.5847188 41.1754615)
1731170245,41.1754743,-8.585343,3,,,POINT (-8.585343 41.1754743)
1731170251,41.1756119,-8.5710072,4,,,POINT (-8.5710072 41.1756119)
1731170260,41.1754051,-8.5840446,2,,,POINT (-8.5840446 41.1754051)
1731170372,41.1766329,-8.5670484,3,,,POINT (-8.5670484 41.1766329)
1731170737,41.1776718,-8.5735962,3,,,POINT (-8.5735962 41.1776718)
1731170804,41.1787347,-8.582531,3,,,POINT (-8.582531 41.1787347)
1731170837,41.1792344,-8.5706006,3,,,POINT (-8.5706006 41.1792344)
1731170854,41.1794192,-8.5824257,3,,,POINT (-8.5824257 41.1794192)
1731170858,41.1794377,-8.5734255,3,,,POINT (-8.5734255 41.1794377)
1731170868,41.1794777,-8.5743982,1,,,POINT (-8.5743982 41.1794777)
1731170869,41.1795083,-8.5825473,3,,,POINT (-8.5825473 41.1795083)
1731170872,41.1795489,-8.582383,3,,,POINT (-8.582383 41.1795489)
1731171039,41.1808397,-8.5833845,3,,,POINT (-8.5833845 41.1808397)
1766341666,41.1548851,-8.6649933,2,,,POINT (-8.6649933 41.1548851)
1766376032,41.1538095,-8.6667458,4,,,POINT (-8.6667458 41.1538095)
1766385088,41.1556268,-8.6668535,1,,,POINT (-8.6668535 41.1556268)
1766397691,41.1572306,-8.6672395,3,,,POINT (-8.6672395 41.1572306)
1766401304,41.1579716,-8.6653563,4,,,POINT (-8.6653563 41.1579716)
1766403800,41.1601548,-8.6602844,3,,,POINT (-8.6602844 41.1601548)
1770841600,41.1548464,-8.6656412,3,,,POINT (-8.6656412 41.1548464)
1770841619,41.1541222,-8.6650447,1,,,POINT (-8.6650447 41.1541222)
1770841655,41.1548038,-8.6649523,2,,,POINT (-8.6649523 41.1548038)
1770841692,41.1547138,-8.6650908,3,,,POINT (-8.6650908 41.1547138)
1770841738,41.1548037,-8.6657801,1,,,POINT (-8.6657801 41.1548037)
1771990365,41.1408406,-8.6097218,3,,,POINT (-8.6097218 41.1408406)
1780112988,41.1587529,-8.6638555,3,,,POINT (-8.6638555 41.1587529)
1788784885,41.1422183,-8.6198235,3,,,POINT (-8.6198235 41.1422183)
1788784895,41.1423083,-8.6197249,3,,,POINT (-8.6197249 41.1423083)
1788784923,41.1427557,-8.6202762,4,,,POINT (-8.6202762 41.1427557)
1788784965,41.1445781,-8.6173683,4,,,POINT (-8.6173683 41.1445781)
1788785542,41.1478065,-8.5979585,3,,,POINT (-8.5979585 41.1478065)
1788785577,41.1481634,-8.5988057,3,,,POINT (-8.5988057 41.1481634)
1788785588,41.1483068,-8.6501685,1,turning_circle,,POINT (-8.6501685 41.1483068)
1788785597,41.1482961,-8.62441,3,,,POINT (-8.62441 41.1482961)
1788785599,41.1483676,-8.5985588,3,,,POINT (-8.5985588 41.1483676)
1788785628,41.1485884,-8.6251043,3,traffic_signals,,POINT (-8.6251043 41.1485884)
1788785773,41.1500247,-8.598275,3,,,POINT (-8.598275 41.1500247)
1788785868,41.1509873,-8.6577108,3,,,POINT (-8.6577108 41.1509873)
1788785887,41.1512435,-8.664214,3,,,POINT (-8.664214 41.1512435)
1788786173,41.1521884,-8.6545972,3,,,POINT (-8.6545972 41.1521884)
1788786316,41.1526165,-8.6313575,5,,,POINT (-8.6313575 41.1526165)
1788786321,41.1526434,-8.6550634,3,,,POINT (-8.6550634 41.1526434)
1788786326,41.1527895,-8.662172,3,,,POINT (-8.662172 41.1527895)
1788786352,41.1530432,-8.6499853,3,,,POINT (-8.6499853 41.1530432)
1788786354,41.1530555,-8.6497761,3,,,POINT (-8.6497761 41.1530555)
1788786368,41.1531425,-8.6616708,3,,,POINT (-8.6616708 41.1531425)
1788786376,41.1532061,-8.6498971,3,,,POINT (-8.6498971 41.1532061)
1788786387,41.153272,-8.6323788,3,,,POINT (-8.6323788 41.153272)
1788786432,41.1539892,-8.6575401,1,,,POINT (-8.6575401 41.1539892)
1788786433,41.154224,-8.6267103,3,,,POINT (-8.6267103 41.154224)
1788786447,41.1544927,-8.6267428,3,,,POINT (-8.6267428 41.1544927)
1788786453,41.1547166,-8.6623015,3,,,POINT (-8.6623015 41.1547166)
1788786457,41.1547686,-8.662796,3,,,POINT (-8.662796 41.1547686)
1788787039,41.1552594,-8.6132878,4,,,POINT (-8.6132878 41.1552594)
1788787056,41.154924,-8.6120012,3,,,POINT (-8.6120012 41.154924)
1788787061,41.1551071,-8.6129451,3,,,POINT (-8.6129451 41.1551071)
1788787081,41.1553245,-8.613537,3,,,POINT (-8.613537 41.1553245)
1788787115,41.1555082,-8.613285,3,,,POINT (-8.613285 41.1555082)
1788787124,41.1551759,-8.6092565,4,,,POINT (-8.6092565 41.1551759)
1788787128,41.1555297,-8.6624842,4,,,POINT (-8.6624842 41.1555297)
1788787180,41.1557922,-8.6618078,4,,,POINT (-8.6618078 41.1557922)
1788787223,41.1560159,-8.6176976,3,,,POINT (-8.6176976 41.1560159)
1788787235,41.1560487,-8.6611467,4,,,POINT (-8.6611467 41.1560487)
1788787242,41.1562764,-8.6178713,3,,,POINT (-8.6178713 41.1562764)
1788787269,41.1563077,-8.6604814,4,,,POINT (-8.6604814 41.1563077)
1788787279,41.1565621,-8.6656918,3,,,POINT (-8.6656918 41.1565621)
1788787810,41.1583124,-8.6689903,3,,,POINT (-8.6689903 41.1583124)
1788787978,41.1590784,-8.6656787,4,,,POINT (-8.6656787 41.1590784)
1788788089,41.1594978,-8.6308886,3,,,POINT (-8.6308886 41.1594978)
1788788271,41.1602234,-8.6695554,3,,,POINT (-8.6695554 41.1602234)
1788788338,41.161306,-8.6672113,3,,,POINT (-8.6672113 41.161306)
1788788359,41.1614461,-8.6671577,3,,,POINT (-8.6671577 41.1614461)
1788788375,41.1614859,-8.6672489,3,,,POINT (-8.6672489 41.1614859)
1788788389,41.1629383,-8.6350536,3,,,POINT (-8.6350536 41.1629383)
1788788597,41.1648253,-8.6759163,3,,,POINT (-8.6759163 41.1648253)
1788788598,41.1648551,-8.6761017,3,,,POINT (-8.6761017 41.1648551)
1788788640,41.1659676,-8.6530006,3,,,POINT (-8.6530006 41.1659676)
1788788654,41.1669453,-8.6256232,3,,,POINT (-8.6256232 41.1669453)
1788788661,41.1672162,-8.6495391,3,,,POINT (-8.6495391 41.1672162)
1788788662,41.1672483,-8.6555413,3,,,POINT (-8.6555413 41.1672483)
1788788667,41.1674951,-8.6611156,3,,,POINT (-8.6611156 41.1674951)
